datetime#topic#title#url#image_url#language#score#source_domain#description#share_url#page_id
2021-03-01 09:20:00#world#トランプ氏、24年大統領選出馬を示唆 新党結成は否定#https://www.nikkei.com/article/DGXZQOGN010IH0R00C21A3000000/#https://article-image-ix.nikkei.com/https%3A%2F%2Fimgix-proxy.n8s.jp%2FDSXZQO0344928001032021000000-1.jpg?auto=format%2Ccompress&ch=Width%2CDPR&q=45&fit=crop&bg=FFFFFF&w=1200&h=630&fp_x=0.5&fp_y=0.18&fp_z=1&crop=focalpoint&ixlib=js-1.4.1&s=41b308a826b1ebaf5d6473df37be9243#ja#-0.0516#www.nikkei.com#【ワシントン=永沢毅】トランプ前米大統領は28日、南部フロリダ州で開かれた保守系政治団体のイベントで演説し、2024年大統領選に再出馬する可能性に含みをもたせた。取り沙汰されていた新党旗揚げについては「フェイクニュースだ」と否定した。大統領を退任後、トランプ氏が公の場で演説したのは初めて。演説は約1時間半に及んだ。トランプ氏は民主党のバイデン大統領が制した先の大統領選で「不正があった」と重ねて#https://www.nikkei.com/article/DGXZQOGN010IH0R00C21A3000000/#kjh3BevFJ
2021-02-28 14:55:00#world#au Webポータル国際ニュース#https://article.auone.jp/detail/1/4/8/6_8_r_20210228_1614492062071550#https://portal.st-img.jp/thumb/34b268222c4f027d58ba18b6c20784ea_1614553782_l.jpg#ja#0.0#article.auone.jp#２８日、タイのバンコクで、プラユット首相（後列右から２人目）が見守る中、新型コロナウイルスワクチンの接種を受けるアヌティン保健相（前列左）（タイ保健省提供） 　【バンコク時事】タイで２８日、新型コロナ#https://article.auone.jp/detail/1/4/8/6_8_r_20210228_1614492062071550#6fRVsGHyI
2021-02-28 23:16:44#world#バイデン米政権、対サウジ政策を3月1日発表へ#https://jp.reuters.com/article/usa-saudi-khashoggi-biden-idJPKCN2AS0RQ#https://static.reuters.com/resources/r/?m=02&d=20210228&t=2&i=1553248488&r=LYNXNPEH1R0FV&w=800#ja#0.0#jp.reuters.com#バイデン米大統領は２７日、２０１８年に起きたサウジ人記者殺害事件に関する報告書の公表を受け、サウジアラビアに関する政策を３月１日に発表すると明らかにした。#https://jp.reuters.com/article/usa-saudi-khashoggi-biden-idJPKCN2AS0RQ#cVJnGmN1f
2021-03-01 06:21:32#world#女子生徒３００人超拉致 ナイジェリア#https://saga.keizai.biz/gpnews/931178/#https://images.keizai.biz/img/gp/m0037136063.jpg#ja#-0.5106#saga.keizai.biz#佐賀経済新聞は、広域佐賀圏のビジネス＆カルチャーニュースをお届けするニュースサイトです。イベントや展覧会・ライブなどのカルチャー情報はもちろん、ニューオープンの店舗情報から地元企業やソーシャルビジネスの新しい取り組み、エリアの流行・トレンドまで、地元のまちを楽しむ「ハッピーニュース」をお届けしています。#https://saga.keizai.biz/gpnews/931178/#w2xvK54IK
2021-02-27 17:12:41#world#バイデン政権、初の空爆…シーア派施設標的 イランとの対話機運左右 - 産経ニュース#https://www.sankei.com/world/news/210227/wor2102270028-n1.html#https://www.sankei.com/images/news/210227/wor2102270028-p1.jpg#ja#-0.128#www.sankei.com#【カイロ＝佐藤貴生】バイデン米政権はイラクで相次いだ駐留米軍施設への攻撃を受け、親イラン系イスラム教シーア派武装勢力の施設を空爆した。米・イラン間では２０１５年…#https://www.sankei.com/world/news/210227/wor2102270028-n1.html#zWTUUtQl6
2021-03-01 06:21:37#world#米国にアナやエルサが上陸も？ハリケーン名称に「アナ雪」予定#https://news.livedoor.com/article/detail/19773274/#https://image.news.livedoor.com/newsimage/stf/5/0/50f9c_1470_f8dfb3bd0c4de8db08450d2b46787a80.jpg#ja#0.4215#news.livedoor.com#アメリカに接近するハリケーンにはアルファベット順に名前が付けられる。2021年は大西洋で発生したものの名前として「アナ」「エルサ」などを用意。また、東部太平洋でのハリケーンの名称候補には「オラフ」があるという#https://news.livedoor.com/article/detail/19773274/#1jbzWHnwm
2021-02-26 19:43:10#world#米軍のシリア空爆 複数の施設を「防御的な精密照準爆撃」で破壊#https://mainichi.jp/articles/20210226/k00/00m/030/255000c#https://cdn.mainichi.jp/vol1/2020/11/13/20201113k0000m030006000p/0c10.jpg?1#ja#-0.5267#mainichi.jp#米国防総省は25日、シリア東部にある親イラン民兵組織「神の党旅団（カタイブ・ヒズボラ）」などの施設を空爆したと発表した。ロイター通信によると、空爆で少なくとも1人が死亡、複数の負傷者が出た。17人以上が死亡したとの情報もある。イラク北部アルビルで15日、米軍が駐留する基地近くにロケット攻撃を受けた#https://mainichi.jp/articles/20210226/k00/00m/030/255000c#7NhSFoVZC
2021-03-01 10:13:02#world#ニューヨーク コロナ禍で治安やヘイトクライムに不安広がる#https://www3.nhk.or.jp/news/html/20210301/k10012890881000.html#https://www3.nhk.or.jp/news/img/fb_futa16_600px.png#ja#-0.4588#www3.nhk.or.jp#【NHK】アメリカのニューヨークでは、アジア系の人々を狙った犯罪が相次いでいて、治安への不安が広がっています。ニューヨーク市は人種…#https://www3.nhk.or.jp/news/html/20210301/k10012890881000.html#gMjqPri4l
2021-03-01 06:21:52#world#ボーイング社 トラブル前にエンジンカバー強化計画か 米紙報道#https://news.tbs.co.jp/newseye/tbs_newseye4209394.html#https://news.tbs.co.jp/jpg/news4209394_50.jpg#ja#0.128#news.tbs.co.jp#TBSの動画ニュースサイト TBS NEWS#https://news.tbs.co.jp/newseye/tbs_newseye4209394.html#Si5ISzloL
2021-02-28 15:20:24#world#コロナワクチン異常反応 2日で112件報告＝発熱など軽症#https://news.yahoo.co.jp/articles/019960403ee33aa5c56362be5b2955f2d6f568b4#https://amd-pctr.c.yimg.jp/r/iwiz-amd/20210228-00289786-yonh-000-1-view.jpg#ja#0.0#news.yahoo.co.jp#【ソウル聯合ニュース】韓国の中央防疫対策本部は28日、英製薬大手アストラゼネカのワクチン接種後の異常反応が27日に96件報告されたと明らかにした。ワクチン接種が始まった26日（15件）に比べ大きく増#https://news.yahoo.co.jp/articles/019960403ee33aa5c56362be5b2955f2d6f568b4#fw9Qli8z0
2021-03-01 12:15:00#world#「STOP 112」タイで唱えられる反政府メッセージの意味#https://www.newsweekjapan.jp/stories/world/2021/03/stop-112.php#https://www.newsweekjapan.jp/stories/assets_c/2021/03/magInfocus20210301thailand-top-thumb-470xauto-239167.jpg#ja#-0.4466#www.newsweekjapan.jp#最新記事ニューズウィーク日本版オフィシャルサイトはNewsweekの米国版と国際版からの翻訳記事と日本オリジナル記事編集されるニューズウィーク日本版本誌の内容とサイトオリジナルのコンテンツを毎週お届けしています。#https://www.newsweekjapan.jp/stories/world/2021/03/stop-112.php#FzFCWgaVM
2021-03-01 06:22:03#world#息子の耳からひも状の物体「脳を食べる虫かと」検査結果に赤面 英#https://news.livedoor.com/article/detail/19771712/#https://image.news.livedoor.com/newsimage/stf/2/9/29ebd_196_896cefd0_4396cf38.jpg#ja#0.0#news.livedoor.com#英国で2019年11月、当時8歳の息子が「耳の中がかゆい」と訴えたという。耳からひも状の物体が出てきたため、母親は「脳を食べる虫では」と心配。だが、病院の検査で「粘着テープ」と発覚し、恥ずかしさがこみ上げたそう#https://news.livedoor.com/article/detail/19771712/#4mUkyUtMz
2021-03-01 06:22:07#world#伊ポンペイ、古代馬車を発見 「ほぼ完全な形」、結婚式用か#https://www.gifu-np.co.jp/news/zenkoku/CO21030148829061534.html#https://www.gifu-np.co.jp/news/zenkoku/assets_c/2021/03/PN2021030101001128.-.-.CI0003-thumb-450x300-29360.jpg#ja#0.5279#www.gifu-np.co.jp#【ローマ共同】国連教育科学文化機関（ユネスコ）の世界遺産に登録されているイタリア南部の古代都市遺跡ポンペイの近くで、結婚式などの儀礼に使われたとみられる馬車が損傷を受けていない「ほぼ完全な」状態で発見された。ポンペイ考古学公園が２８日までに発表した。　見つかったのは四輪の大型馬車。鉄の部品や、青銅. . . #https://www.gifu-np.co.jp/news/zenkoku/CO21030148829061534.html#PgJuor1SF
2021-03-01 06:22:08#world#ナイジャ州で拉致の生徒ら４２人、全員解放#https://www.msn.com/ja-jp/news/national/%E3%83%8A%E3%82%A4%E3%82%B8%E3%83%A3%E5%B7%9E%E3%81%A7%E6%8B%89%E8%87%B4%E3%81%AE%E7%94%9F%E5%BE%92%E3%82%89%EF%BC%94%EF%BC%92%E4%BA%BA-%E5%85%A8%E5%93%A1%E8%A7%A3%E6%94%BE/ar-BB1e4zOn#https://www.msn.com/ja-jp/news/national/%E3%83%8A%E3%82%A4%E3%82%B8%E3%83%A3%E5%B7%9E%E3%81%A7%E6%8B%89%E8%87%B4%E3%81%AE%E7%94%9F%E5%BE%92%E3%82%89%EF%BC%94%EF%BC%92%E4%BA%BA-%E5%85%A8%E5%93%A1%E8%A7%A3%E6%94%BE/ar-BB1e4zOn#ja#0.0#www.msn.com#ナイジャ州で拉致の生徒ら４２人、全員解放#https://www.msn.com/ja-jp/news/national/%E3%83%8A%E3%82%A4%E3%82%B8%E3%83%A3%E5%B7%9E%E3%81%A7%E6%8B%89%E8%87%B4%E3%81%AE%E7%94%9F%E5%BE%92%E3%82%89%EF%BC%94%EF%BC%92%E4%BA%BA-%E5%85%A8%E5%93%A1%E8%A7%A3%E6%94%BE/ar-BB1e4zOn#ahASnlD74
2021-03-01 05:00:59#world#8歳息子の耳から出てきたひも状の物体に「脳を食べる虫」と勘違いした母親（英）（2021年3月1日）｜BIGLOBEニュース#https://news.biglobe.ne.jp/international/0301/tec_210301_3121966912.html#https://news.biglobe.ne.jp/international/0301/3121966912/20210301_762202techin_thum800.jpg#ja#-0.34#news.biglobe.ne.jp#8歳の息子の耳からひも状のものが出てきたことで「これは脳を食べる虫ではないか」と思い込んだ母親は、息子を連れて病院に向かった。しかし検査したところ、それは虫では…（2021年3月1日 5時0分59秒）#https://news.biglobe.ne.jp/international/0301/tec_210301_3121966912.html#3754EccpQ
2021-02-28 20:09:15#world#国安法下「香港は巨大な監獄」 民主派を一斉起訴、覚悟の若者「最後の自由」 藤本欣也 - 産経ニュース#https://www.sankei.com/world/news/210228/wor2102280019-n1.html#https://www.sankei.com/common/images/v1/news_ogp.png?wor2102280019#ja#0.5994#www.sankei.com#香港当局は２８日、香港国家安全維持法（国安法）違反（国家政権転覆罪）で民主活動家たちの大量起訴に踏み切った。香港民主派勢力の壊滅を狙う中国共産党の意向に基づく措…#https://www.sankei.com/world/news/210228/wor2102280019-n1.html#3FZ9l1lsE
2021-02-28 15:57:00#world#NZ最大都市に再びロックダウン コロナ感染者の報告続く#https://www.afpbb.com/articles/-/3334025#https://afpbb.ismcdn.jp/mwimgs/9/3/1000x/img_93e689820afe5d8e96c1d9a5e362a19d266237.jpg#ja#0.0#www.afpbb.com#【2月28日 AFP】ニュージーランドのジャシンダ・アーダーン（Jacinda Ardern）首相は27日、新型コロナウイルス感染者の報告が続いていることから、最大都市オークランド（Auckland）に新たなロックダウン（都市封鎖）を発令した。#https://www.afpbb.com/articles/-/3334025#dJKk6Pglp
2021-03-01 00:00:00#world#英 新型コロナワクチン 人口の約30％が少なくとも1回接種#https://www3.nhk.or.jp/news/html/20210301/k10012890811000.html#https://www3.nhk.or.jp/news/html/20210301/K10012890811_2103010706_2103010708_01_02.jpg#ja#0.0#www3.nhk.or.jp#【NHK】イギリスでは、新型コロナウイルスのワクチンを少なくとも1回接種した人が人口のおよそ30％にあたる2000万人を超えました…#https://www3.nhk.or.jp/news/html/20210301/k10012890811000.html#5DHYyy4GV
2021-03-01 11:38:00#world#au Webポータル国際ニュース#https://article.auone.jp/detail/1/4/8/109_8_r_20210301_1614566942241553#https://portal.st-img.jp/thumb/28cd63b9cdc3c874eea786b5161e8b78_1614568761_l.jpg#ja#0.0#article.auone.jp#ポンペイ近郊で発掘された儀式用の馬車/Luigi Spina/Archeological Park of Pompeii 　イタリア南部の古代遺跡ポンペイの近くで、大きな４輪の儀式用の馬車が発見された#https://article.auone.jp/detail/1/4/8/109_8_r_20210301_1614566942241553#w96IAxPaP
2021-02-27 05:55:22#world#デジタル課税、米が「セーフハーバー」提案取り下げ 合意へ前進#https://news.yahoo.co.jp/articles/82bca15f3bca6ad9f6495aa1f907c41b6073646b#https://amd-pctr.c.yimg.jp/r/iwiz-amd/20210227-00000011-reut-000-2-view.jpg#ja#0.7269#news.yahoo.co.jp#［ワシントン　２６日　ロイター］ - イエレン米財務長官は２６日、デジタル課税を巡る国際ルールの見直しに関し、新ルールへの参加を企業の選択制にするという、米国がこれまで主張してきた「セーフハ#https://news.yahoo.co.jp/articles/82bca15f3bca6ad9f6495aa1f907c41b6073646b#8jLQwdBLo
2021-03-01 06:22:29#world#NZ最大都市オークランドで再びロックダウン 最低7日間続く見通し#https://news.livedoor.com/article/detail/19769783/#https://image.news.livedoor.com/newsimage/stf/a/a/aa88b_1351_c6dbf8bd_6d8df489.jpg#ja#0.0#news.livedoor.com#ニュージーランドの首相が27日、オークランドに新たなロックダウンを発令。コロナ感染者の報告が続いているためで、最低でも7日間続く見通しだという。オークランドでは約2週間前にも、3日間のロックダウンが実施された#https://news.livedoor.com/article/detail/19769783/#dGQueym8t
2021-02-28 00:00:00#world#約2000年前の馬車 ほぼ完全な形で発掘 古代遺跡ポンペイ近く#https://www3.nhk.or.jp/news/html/20210228/k10012890511000.html#https://www3.nhk.or.jp/news/html/20210228/K10012890511_2102282019_2102282032_01_02.jpg#ja#0.1298#www3.nhk.or.jp#【NHK】イタリア南部の古代遺跡ポンペイの近くで、およそ2000年前の装飾を施した4輪の馬車がほぼ完全な形で発掘され、考古学者は「…#https://www3.nhk.or.jp/news/html/20210228/k10012890511000.html#R1ORBgwkF
2021-02-27 20:30:00#world#米の空爆、日本は立場明示せず 規模限定・対イランが背景#https://www.nikkei.com/article/DGXZQODE2710N0X20C21A2000000/#https://article-image-ix.nikkei.com/https%3A%2F%2Fimgix-proxy.n8s.jp%2FDSXZQO0343235027022021000000-1.jpg?auto=format%2Ccompress&ch=Width%2CDPR&q=45&fit=crop&bg=FFFFFF&w=1200&h=630&fp_x=0.49&fp_y=0.32&fp_z=1&crop=focalpoint&ixlib=js-1.4.1&s=1827c6693d7b9f0d14e5420288c554c9#ja#-0.5267#www.nikkei.com#日本政府は米軍によるシリアの親イラン武装勢力への空爆を受け、明確な立場を示さない見通しだ。米国が「防御的だ」と主張し規模が限定的なのに加え、イランと友好関係を保つ背景もあり、当面は静観する。茂木敏充外相は26日の記者会見で「高い緊張感を持って注視している。関係国と緊密に連携しつつ地域の緊張緩和と情勢の安定化に向けて外交努力を継続していきたい」と述べた。27日も岸信夫防衛相が都内で記者団に「情#https://www.nikkei.com/article/DGXZQODE2710N0X20C21A2000000/#e5HmrQhyY
2021-03-01 04:00:00#world#【社説】香港民主派の一掃めざす中国#https://jp.wsj.com/articles/erasing-hong-kongs-democrats-11614571214#https://images.wsj.net/im-305443/social#ja#0.0#jp.wsj.com#香港当局は反体制運動に関わるほぼすべての人々を収監するための行動を取った。民主派として議員に立候補する人は誰であれ犯罪者として扱われるということだ。#https://jp.wsj.com/articles/erasing-hong-kongs-democrats-11614571214#7wOJvpfbB
2021-03-01 11:06:28#business#[FT･Lex]危険だらけのコインベース上場#https://www.nikkei.com/article/DGXZQOGM010GM0R00C21A3000000/#https://article-image-ix.nikkei.com/https%3A%2F%2Fimgix-proxy.n8s.jp%2FDSXZQO0345146001032021000000-1.jpg?auto=format%2Ccompress&ch=Width%2CDPR&q=45&fit=crop&bg=FFFFFF&w=1200&h=630&fp_x=0.5&fp_y=0.5&fp_z=1&crop=focalpoint&ixlib=js-1.4.1&s=889b25fde647ca56f95c3cefa43a2f4b#ja#-0.4767#www.nikkei.com#米暗号資産（仮想通貨）交換会社大手のコインベース・グローバルの株取引は暴走列車に乗るようなものになるだろう。同社は投資家にグローバルな「開かれた金融システム」について長期的な視点に立ってほしいと考えている。だが投資家の大半は、世界最大の仮想通貨であるビットコインの目先の乱高下にくぎ付けだ。 価格の大幅な変動にはメリットがある。上場時に資金調達をしないダイレクトリスティング（直接上場）を米国で申#https://www.nikkei.com/article/DGXZQOGM010GM0R00C21A3000000/#eFoy8ZJUs
2021-03-01 06:22:43#business#賃金補償の助成金 見直し訴える｜NHK 北海道のニュース#https://www3.nhk.or.jp/sapporo-news/20210228/7000031220.html#https://www3.nhk.or.jp/sapporo-news/20210228/7000031220_20210228210459_m.jpg#ja#0.0#www3.nhk.or.jp#新型コロナウイルスによる一斉休校の要請から１年になる中、子どもの休校で仕事を休まざるを得なかった保護者らが、賃金を補償する国の助成金が活用…#https://www3.nhk.or.jp/sapporo-news/20210228/7000031220.html#GjrwNH8au
2021-03-01 13:16:00#business#「ミロ」出荷再開、ネスレが発表 オンラインショップでは1日から#https://www.itmedia.co.jp/news/articles/2103/01/news092.html#https://image.itmedia.co.jp/news/articles/2103/01/l_ts0153_milo01.jpg#ja#0.0#www.itmedia.co.jp#ネスレ日本は3月1日、販売を休止していた麦芽飲料「ネスレ ミロ」の出荷を再開すると発表した。店頭には6日頃に並ぶ見込み。#https://www.itmedia.co.jp/news/articles/2103/01/news092.html#6ssLDs3lu
2021-03-01 06:22:50#business#賃貸併用住宅の新ジャンル。保護猫に注目、猫付き賃貸併用住宅「ねこネクト」は人にも猫にもうれしい仕組み#https://www.kenbiya.com/ar/ns/for_rent/tenant/4461.html#https://www.kenbiya.com/news_img/30860-1.png?8750277784#ja#0.765#www.kenbiya.com#自宅購入と同時に賃貸経営も始められる賃貸併用住宅アパルトレジデンスを展開するフロンティアハウスが、新たな商品を開発した。 若いビジネスマンでも購入できる価格帯という部分は変わらないが、そこに保護猫が付. . . 。2021年3月1日掲載の不動産投資の賃貸経営・ターゲット設定に関わる記事です。その他、健美家では全国の収益物件をはじめ、不動産投資家によるブログや不動産投資を学べるセミナー、最新ニュースを掲載中。#https://www.kenbiya.com/ar/ns/for_rent/tenant/4461.html#EH8LnkmwF
