datetime#topic#title#url#image_url#language#score#source_domain#description#share_url#page_id
2021-03-01 00:00:00#tech#Ophef in Groningen na uitspraken Mark Rutte over kerncentrale in Eemshaven, GroenLinks eist excuses#https://eenvandaag.avrotros.nl/item/ophef-in-groningen-na-uitspraken-mark-rutte-over-kerncentrale-in-eemshaven-groenlinks-eist-excuses/#https://eenvandaag.assets.avrotros.nl/_processed_/c/a/csm_9492a0775e0b73951805_9b82dcd31e.jpg#nl#0.0#eenvandaag.avrotros.nl#"Groningen als mogelijke locatie voor een nieuwe kerncentrale.  Dat zei Rutte gisteravond tijdens het RTL-verkiezingsdebat.  Het idee valt slecht in Groningen en ook bij GroenLinks-partijleider Jesse Klaver: ""Neem je woorden terug en zeg 'sorry'. """#https://eenvandaag.avrotros.nl/item/ophef-in-groningen-na-uitspraken-mark-rutte-over-kerncentrale-in-eemshaven-groenlinks-eist-excuses/#dXy6GRxYy
2021-02-28 00:00:00#tech#Is internet uit de ruimte interessant? 'Op papier is satellietinternet sympathiek'#https://www.nu.nl/tech-achtergrond/6118799/is-internet-uit-de-ruimte-interessant-op-papier-is-satellietinternet-sympathiek.html#https://media.nu.nl/m/dasxdagaop8j_wd1280.jpg/is-internet-uit-de-ruimte-interessant-op-papier-is-satellietinternet-sympathiek.jpg#nl#0.6705#www.nu.nl#Het ruimtevaartbedrijf SpaceX van Tesla-directeur Elon Musk wil internet uit de ruimte aanbieden.  In Nederland moet satellietinternet van Starlink, zoals de dienst heet, nog dit jaar beschikbaar worden.  Is er in ons land, naast kabel- en mobiel internet, ruimte voor een alternatief?#https://www.nu.nl/tech-achtergrond/6118799/is-internet-uit-de-ruimte-interessant-op-papier-is-satellietinternet-sympathiek.html#3WXsvKdmz
2021-03-01 16:27:00#tech#Software-update: Microsoft Visual Studio 2019 16.8.6#https://tweakers.net/downloads/54900/microsoft-visual-studio-2019-1686.html#https://tweakers.net/i/dup0Ely4LvJ4Xe6GbMtt-mNxqjI=/fit-in/67x67/filters:strip_exif()/i/2002347007.png?f=fpa#nl#0.0#tweakers.net#Microsoft heeft een zesde update voor versie 16. 8 van Visual Studio 2019 uitgebracht.  Deze populaire programmeerontwikkelomgeving beschikt over handige opties om het programmeren in onder andere Visual C++, Visual Basic, C, F, Python en R gemakkelijker te maken. #https://tweakers.net/downloads/54900/microsoft-visual-studio-2019-1686.html#9b5ukIxda
2021-03-01 18:25:51#tech#EvLeaks toont meer renders en video van OPPO Find X3 Pro met microscoopcamera#https://tweakers.net/nieuws/178670/evleaks-toont-meer-renders-en-video-van-oppo-find-x3-pro-met-microscoopcamera.html#https://tweakers.net/i/ZVYXiutTV_KN3raXsU8rj1mqGeY=/67x67/filters:strip_icc():strip_exif()/i/2004186980.jpeg?f=fpa#nl#0.0#tweakers.net#Smartphone-insider Evan Blass heeft meer uitgelekt marketingmateriaal van de OPPO Find X3 Pro-smartphone online gezet.  Het gaat om renders die onder andere het camerasysteem tonen en een video die het ontwerp uitlicht. #https://tweakers.net/nieuws/178670/evleaks-toont-meer-renders-en-video-van-oppo-find-x3-pro-met-microscoopcamera.html#QHpvUaL8D
2021-03-01 00:00:00#tech#NUcheckt: Kernenergie is niet noodzakelijk voor klimaatdoelen (en duur)#https://www.nu.nl/klimaat/6119250/nucheckt-kernenergie-is-niet-noodzakelijk-voor-klimaatdoelen-en-duur.html#https://media.nu.nl/m/4t1xpe9aua72_wd1280.jpg/nucheckt-kernenergie-is-niet-noodzakelijk-voor-klimaatdoelen-en-duur.jpg#nl#0.2732#www.nu.nl#"NUcheckt controleert de betrouwbaarheid van stellingen.  Deze keer kijken we naar een uitspraak die demissionair premier Mark Rutte deed in verkiezingsdebatten bij de NOS en RTL: ""Zonder nieuwe kerncentrales zouden we onze klimaatdoelen niet kunnen halen. "" Die stelling is onjuist.  Kernenergie kán (op lange termijn) een extra bijdrage leveren, maar is relatief duur en niet onmisbaar. "#https://www.nu.nl/klimaat/6119250/nucheckt-kernenergie-is-niet-noodzakelijk-voor-klimaatdoelen-en-duur.html#2MJBmcPt0
2021-03-01 14:21:02#tech#Bitcoin richt zich op met hulp sponsor Barcelona#https://www.telegraaf.nl/financieel/2017998824/bitcoin-richt-zich-op-met-hulp-sponsor-barcelona#https://www.telegraaf.nl/images/1200x630/filters:format(jpeg):quality(80)/cdn-kiosk-api.telegraaf.nl/5a62a484-7a99-11eb-92a9-0218eaf05005.jpg#nl#0.4019#www.telegraaf.nl#Nadat de bitcoin vorige week nog te maken kreeg met forse tegenwind, liet de digitale munt maandag een stevig herstel zien.  De opmars werd gesteund door het Japanse e-commercebedrijf Rakuten, de shirtsponsor van de Spaanse voetbalclub FC Barcelona. #https://www.telegraaf.nl/financieel/2017998824/bitcoin-richt-zich-op-met-hulp-sponsor-barcelona#3teLtEHVp
2021-03-01 18:26:01#tech#De 4 beste Android-apps in de Play Store van week 8#https://www.androidplanet.nl/apps/beste-android-apps-week-8-2021/#https://www.androidplanet.nl/wp-content/uploads/2021/02/infinite-galaxy.jpg#nl#0.765#www.androidplanet.nl#Ben je op zoek naar wat nieuwe Android-apps? In dit wekelijkse overzicht verzamelen we de beste Android-apps, games en updates. #https://www.androidplanet.nl/apps/beste-android-apps-week-8-2021/#dAU8djfYI
2021-03-01 12:33:00#tech#'We hebben geen kernenergie nodig'#https://www.nporadio1.nl/binnenland/29970-stand-nl-over-kernenergie#https://www.nporadio1.nl/images/2021/03/01_45c838c680_ANP-337592620.jpg?603d316f1e481#nl#-0.2057#www.nporadio1.nl#Volgens onderzoeksbureau Kalavasta hebben we geen kernenergie nodig. #https://www.nporadio1.nl/binnenland/29970-stand-nl-over-kernenergie#5MrwuXrHD
2021-02-28 00:00:00#entertainment#Zorgen cultuursector om besteden coronasteun volgens onderzoek terecht#https://www.nu.nl/cultuur-overig/6118133/zorgen-cultuursector-om-besteden-coronasteun-volgens-onderzoek-terecht.html#https://media.nu.nl/m/ilbxzt2a9nr1_wd1280.jpg/zorgen-cultuursector-om-besteden-coronasteun-volgens-onderzoek-terecht.jpg#nl#0.6597#www.nu.nl#De zorgen binnen de cultuursector over het goed terechtkomen van 150 miljoen euro coronasteun die het Rijk beschikbaar heeft gesteld aan gemeenten om aan cultuur te besteden zijn terecht, laat adviesbureau Berenschot desgevraagd weten aan NU. nl.  De Vereniging Nederlandse Gemeenten (VNG) noemde die zorgen in november onterecht. #https://www.nu.nl/cultuur-overig/6118133/zorgen-cultuursector-om-besteden-coronasteun-volgens-onderzoek-terecht.html#9GDLuxNPJ
2021-03-01 17:16:05#entertainment#Taylor Swift boos om ’seksistische’ grap in Netflix-show#https://www.telegraaf.nl/entertainment/1941519015/taylor-swift-boos-om-seksistische-grap-in-netflix-show#https://www.telegraaf.nl/images/1200x630/filters:format(jpeg):quality(80)/cdn-kiosk-api.telegraaf.nl/ce370900-7ab1-11eb-a3a9-0217670beecd.jpg#nl#0.1027#www.telegraaf.nl#Taylor Swift is niet blij met een grap over haar liefdesleven die werd gemaakt in Netflix-serie Ginny & Georgia.  Volgens de zangeres is de bewuste scène ’niet grappig en bovendien erg seksistisch’. #https://www.telegraaf.nl/entertainment/1941519015/taylor-swift-boos-om-seksistische-grap-in-netflix-show#dkWKEUQCL
2021-02-28 19:58:00#entertainment#Wildplasser Katja Schuurman ’betrapt’ door dochter#https://www.telegraaf.nl/entertainment/1748249139/wildplasser-katja-schuurman-betrapt-door-dochter#https://www.telegraaf.nl/images/1200x630/filters:format(jpeg):quality(80)/cdn-kiosk-api.telegraaf.nl/b98a8e66-7a00-11eb-92a9-0218eaf05005.jpg#nl#0.0#www.telegraaf.nl#Van je dochter moet je het maar hebben! Net wanneer Katja Schuurman dacht even ongestoord – en ver weg van alle paparazzi – één te kunnen zijn met de natuur, is het de tienjarige Sammie die roet in het eten gooit door haar moeder vast te leggen op de gevoelige plaat. #https://www.telegraaf.nl/entertainment/1748249139/wildplasser-katja-schuurman-betrapt-door-dochter#CZavxQ1u1
2021-02-28 00:00:00#entertainment#"Beroemde filmster reageert op foto's ontbloot bovenlijf: ""Lig hier niet meer wakker van"""#https://www.filmtotaal.nl/nieuws/79357#https://cdn.filmtotaal.nl/images/original/z4ad7m6jlnw1_hero.jpg#nl#0.3412#www.filmtotaal.nl#Jonah Hill is trots op zichzelf en zijn lichaam. #https://www.filmtotaal.nl/nieuws/79357#ex4rigel8
2021-03-01 00:00:00#sport#Letsch vol vertrouwen naar 'wedstrijd van het jaar': 'Vitesse heeft favorietenrol'#https://www.voetbalprimeur.nl/nieuws/969523/letsch-vol-vertrouwen-naar-wedstrijd-van-het-jaar-vitesse-heeft-favorietenrol.html#https://files.voetbalprimeur.nl/social/2021/03/01/social_0b498f03cb723d215adf81b2a0243a32cc206033.jpg#nl#0.7269#www.voetbalprimeur.nl#Vitesse-trainer Thomas Letsch bereidt zich met zijn ploeg tot in de puntjes voor op het bekertreffen met VVV-Venlo.  Dinsdagavond staan de twee ploegen tegenover elkaar in de halve finale van de KNVB Beker. #https://www.voetbalprimeur.nl/nieuws/969523/letsch-vol-vertrouwen-naar-wedstrijd-van-het-jaar-vitesse-heeft-favorietenrol.html#KSkGR8Mhv
2021-03-01 08:12:08#sport#Jürgen Klopp waarschuwt concurrentie: ’Deze selectie is nog tot veel in staat’#https://www.telegraaf.nl/sport/1082713768/jurgen-klopp-waarschuwt-concurrentie-deze-selectie-is-nog-tot-veel-in-staat#https://www.telegraaf.nl/images/1200x630/filters:format(jpeg):quality(80)/cdn-kiosk-api.telegraaf.nl/d15d19e0-7a65-11eb-a47b-02c309bc01c1.jpg#nl#0.29600000000000004#www.telegraaf.nl#Na vier nederlagen op rij, wist Liverpool zondag eindelijk weer eens te winnen in de Premier League.  Met Georginio Wijnaldum in de basis boekte de formatie van trainer Jürgen Klopp een broodnodige uitzege op hekkensluiter Sheffield: 0-2. #https://www.telegraaf.nl/sport/1082713768/jurgen-klopp-waarschuwt-concurrentie-deze-selectie-is-nog-tot-veel-in-staat#rJU30pDgJ
2021-03-01 13:22:37#health#Zijn de coronacijfers zo slecht? “Ik ben niet noodzakelijk p...#https://www.gva.be/cnt/dmf20210301_94460689#https://static.gva.be/Assets/Images_Upload/2021/03/01/5d3a5078-7a88-11eb-89b2-1a3e105f2db8_web_scale_0.0484496_0.0484496__.jpg#nl#-0.5423#www.gva.be#Het aantal besmettingen blijft stijgen, de ziekenhuisopnames en het aantal ingenomen bedden op intensieve zorg ook.  Al leek de stijging daar afgelopen week. . . #https://www.gva.be/cnt/dmf20210301_94460689#nwXkgbuOi
2021-03-01 13:26:13#health#Aantal coronapatiënten in ziekenhuizen stijgt voor tweede dag op rij#https://www.telegraaf.nl/nieuws/1460210275/aantal-coronapatienten-in-ziekenhuizen-stijgt-voor-tweede-dag-op-rij#https://www.telegraaf.nl/images/1200x630/filters:format(jpeg):quality(80)/cdn-kiosk-api.telegraaf.nl/b1836e4a-7a91-11eb-9e2e-0217670beecd.jpg#nl#0.0772#www.telegraaf.nl#Voor de tweede dag op rij stijgt het aantal coronapatiënten in de Nederlandse ziekenhuizen.  Zij behandelen momenteel 1911 mensen vanwege Covid-19, de ziekte die door het coronavirus wordt veroorzaakt.  Dat zijn er 63 meer dan op zondag en 102 meer dan op zaterdag. #https://www.telegraaf.nl/nieuws/1460210275/aantal-coronapatienten-in-ziekenhuizen-stijgt-voor-tweede-dag-op-rij#dfnrObtDS
2021-02-28 08:28:11#world#Extra dierenartsen in Valencia, maar dierenklinieken vol#https://www.horses.nl/springen/springen-internationaal/extra-dierenartsen-in-valencia-maar-dierenklinieken-vol/#https://www.horses.nl/wp-content/uploads/2018/04/Rhino.jpg#nl#0.0#www.horses.nl#De FEI heeft, zoals eerder beloofd vijf extra dierenartsen naar Valencia gestuurd.  Vanwege de rhino-uitbraak, die veel erger is dan vorige week door de#https://www.horses.nl/springen/springen-internationaal/extra-dierenartsen-in-valencia-maar-dierenklinieken-vol/#p0rWB2GgT
2021-02-27 20:22:00#world#LIVE | Rellen en arrestaties bij coronaprotest in Dublin#https://www.telegraaf.nl/nieuws/1331159935/live-rellen-en-arrestaties-bij-coronaprotest-in-dublin#https://www.telegraaf.nl/images/1200x630/filters:format(jpeg):quality(80)/cdn-kiosk-api.telegraaf.nl/50d8c7f6-7939-11eb-9c01-0255c322e81b.jpg#nl#-0.802#www.telegraaf.nl#’We’ vaccineren volop en en zijn bezig met de inhaalslag, maar het toch zijn er zorgen.  De besmettelijke(r) Britse variant rukt op en ook van de Braziliaanse, Californische en Zuid-Afrikaanse varianten wordt gesproken.  Tegelijkertijd zuchten economie en maatschappij onder verstikkende maatregelen, zoals de avondklok, de gesloten terrassen en de slechts magertjes geopende winkels.  Wereldwijd zijn sinds het begin van de pandemie meer dan 2,5 miljoen mensen overleden aan het virus. #https://www.telegraaf.nl/nieuws/1331159935/live-rellen-en-arrestaties-bij-coronaprotest-in-dublin#9WHVx7FqZ
2021-02-28 13:46:00#world#‘Navalny naar strafkolonie ten oosten van Moskou’#https://www.parool.nl/wereld/navalny-naar-strafkolonie-ten-oosten-van-moskou~b31cb264/#https://images0.persgroep.net/rcs/zqvqEkYUMufh-_2i234zhSMepC8/diocontent/200342652/_fitwidth/763?appId=93a17a8fd81db0de025c8abd1cca1279&quality=0.8#nl#0.0#www.parool.nl#De Russische oppositieleider Aleksej Navalny is overgebracht naar de regio Vladimir, op zo’n 200 kilometer ten oosten van Moskou.  Daar moet hij zij. . . #https://www.parool.nl/wereld/navalny-naar-strafkolonie-ten-oosten-van-moskou~b31cb264/#bgqJ6q5Ux
2021-03-01 01:00:15#business#Slachtoffers van misbruik krijgen een vergoeding van het Leger des Heils#https://www.trouw.nl/nieuws/slachtoffers-van-misbruik-krijgen-een-vergoeding-van-het-leger-des-heils~bd6a515a/#https://images0.persgroep.net/rcs/9LjMpnl08zGkR0adZZhwiR8Lj-M/diocontent/151630599/_fitwidth/763?appId=93a17a8fd81db0de025c8abd1cca1279&quality=0.8#nl#-0.7579#www.trouw.nl#Slachtoffers van seksueel misbruik binnen het Leger des Heils kunnen vanaf maandag aanspraak maken op financiële compensatie.  De organisatie trekt . . . #https://www.trouw.nl/nieuws/slachtoffers-van-misbruik-krijgen-een-vergoeding-van-het-leger-des-heils~bd6a515a/#3QvVqM2VZ
2021-02-28 00:00:00#business#Alle partijen RTL Verkiezingsdebat willen extra belasting voor allerrijksten#https://www.rtlnieuws.nl/nieuws/politiek/artikel/5217088/rtl-verkiezingsdebat-belasting-rijk-allerijksten#https://www.rtlnieuws.nl/sites/default/files/styles/liggend_hoge_resolutie/public/content/images/2021/02/28/Image%20from%20iOS%20%282%29.jpg?h=7b17d662&itok=AYUFa399#nl#0.7841#www.rtlnieuws.nl#Als het straks nodig is om de belasting te verhogen, dan moet de rekening als eerste terecht komen bij de rijkste Nederlanders.  Dat zeggen alle lijsttrekkers van de partijen die meedoen aan het RTL Verkiezingsdebat: VVD, PVV, CDA, D66, SP en GroenLinks. #https://www.rtlnieuws.nl/nieuws/politiek/artikel/5217088/rtl-verkiezingsdebat-belasting-rijk-allerijksten#St3pjEZPG
2021-03-01 09:58:23#business#Dood zeearend uit Dordtse Biesbosch had volgens ecoloog niet gehoeven: 'Investeer in diervriendelijke molenparken, de techniek is er al'#https://www.rijnmond.nl/nieuws/204394/Dood-zeearend-uit-Dordtse-Biesbosch-had-volgens-ecoloog-niet-gehoeven-Investeer-in-diervriendelijke-molenparken-de-techniek-is-er-al#https://imgr.rgcdn.nl/6fda6b86894f408bbcc2e35d07b1612e/opener/Foto-Pixabay.jpg?v=FKp4WUMLpurBqtyPRwiMyg2#nl#-0.6486#www.rijnmond.nl#Dat een zeearend uit de Dordtse Biesbosch vorige week omkwam omdat hij tegen een Duitse windmolen vloog, verbaast ecoloog Dirk van Straalen niet.  Maar het had volgens Van Straalen, tevens voorzitter van de Werkgroep Zeearend Nederland, niet gehoeven. #https://www.rijnmond.nl/nieuws/204394/Dood-zeearend-uit-Dordtse-Biesbosch-had-volgens-ecoloog-niet-gehoeven-Investeer-in-diervriendelijke-molenparken-de-techniek-is-er-al#VVDaK14pt
2021-03-01 12:03:29#tech#Firmware-update: ASRock B550 AGESA ComboAM4v2 1.2.0.0#https://tweakers.net/downloads/54886/asrock-b550-agesa-comboam4v2-1200.html#https://tweakers.net/i/iUE0Z3tnn9yiD9icS5lahaXobS4=/fit-in/67x67/filters:strip_icc():fill(white):strip_exif()/i/2004080868.jpeg?f=fpa#nl#0.0#tweakers.net#ASRock heeft een nieuw bios uitgebracht voor een aantal van haar B550-moederborden.  Deze zijn allemaal opgebouwd rond een AM4-socket met een bijbehorende AMD B550-chipset waarmee er een plekje vrij is voor een AMD Ryzen 3000-, 4000- of 5000-series processor. #https://tweakers.net/downloads/54886/asrock-b550-agesa-comboam4v2-1200.html#ObSAT4htl
2021-02-27 17:00:00#tech#400.000 Bitcoin wordt gebruikt als onderpand voor leningen'#https://bitcoinmagazine.nl/nieuws/markt-voor-leningen-met-bitcoin-als-onderpand-blijft-maar-groeien#https://newsifier.imgix.net/bitcoinmagazine.nl/images/2021-02/bitcoin-etf-6026247f6f52f.jpg?w=1200&h=627&fit=crop#nl#0.0#bitcoinmagazine.nl#De markt voor leningen met bitcoin (BTC) als onderpand is in bloei en blijft maar groeien: 400. 000 Bitcoin. #https://bitcoinmagazine.nl/nieuws/markt-voor-leningen-met-bitcoin-als-onderpand-blijft-maar-groeien#mxLaOdwYG
2021-03-01 09:13:00#tech#Xbox Game Pass 1080p streaming#https://www.apparata.nl/nieuws/xbox-game-pass-1080p-streaming-krikt-de-awesome-factor-op-48954#https://www.apparata.nl/files/2020/09/xbox-game-pass-ultimate-games.jpg#nl#0.0#www.apparata.nl#Microsoft test een nieuwe versie van de Xbox Game Pass-app, inclusief gyroscoop-support én 1080p streaming. #https://www.apparata.nl/nieuws/xbox-game-pass-1080p-streaming-krikt-de-awesome-factor-op-48954#2Y3wXQZjo
2021-03-01 12:03:45#tech#Microsoft komt met Windows-app en 1080p-upgrade voor gamestreamingdienst xCloud#https://tweakers.net/nieuws/178636/microsoft-komt-met-windows-app-en-1080p-upgrade-voor-gamestreamingdienst-xcloud.html#https://tweakers.net/i/IhMzaem92pQbjqiE4W5eja-733o=/67x67/filters:strip_exif()/i/2003565512.png?f=fpa#nl#0.0#tweakers.net#Microsoft werkt aan een Windows-app voor zijn gamestreamingdienst Project xCloud; screenshots daarvan heeft The Verge online gezet.  Ook zou de resolutie van de dienst binnenkort opgeschaald worden van 720p naar 1080p. #https://tweakers.net/nieuws/178636/microsoft-komt-met-windows-app-en-1080p-upgrade-voor-gamestreamingdienst-xcloud.html#ZhKrvAU1G
2021-03-01 12:03:51#tech#Oculus Quest 2 krijgt mogelijk deze maand experimentele 120Hz-ondersteuning#https://tweakers.net/nieuws/178664/oculus-quest-2-krijgt-mogelijk-deze-maand-experimentele-120hz-ondersteuning.html#https://tweakers.net/i/-C0CqkcgI79jvW1qU7JX19knYJw=/67x67/filters:strip_icc():strip_exif()/i/2003920716.jpeg?f=fpa#nl#0.4019#tweakers.net#De Oculus Quest 2 krijgt mogelijk in maart experimentele ondersteuning voor een 120Hz-modus.  Oculus heeft die feature op zijn roadmap gezet voor deze maand en heeft er 'medium' vertrouwen in dat die planning gehaald zal worden. #https://tweakers.net/nieuws/178664/oculus-quest-2-krijgt-mogelijk-deze-maand-experimentele-120hz-ondersteuning.html#mldqHyGEI
2021-03-01 05:49:00#tech#Microsoft Flight Simulator: een half jaar later#https://www.upinthesky.nl/2021/03/01/microsoft-flight-simulator-een-half-jaar-later-review/#https://i1.wp.com/www.upinthesky.nl/wp-content/uploads/2021/02/Microsoft-Flight-Simulator-Screenshot-2021.01.24-22.46.10.54.png?fit=1500%2C422&ssl=1#nl#0.0#www.upinthesky.nl#Microsoft Flight Simulator 2020, de simulator waar veel enthousiaste simmers op hadden gewacht, werd uitgebracht op 18 augustus 2020. #https://www.upinthesky.nl/2021/03/01/microsoft-flight-simulator-een-half-jaar-later-review/#gtmoKOJH4
2021-02-27 12:15:00#tech#Terraria komt toch weer wel naar Google Stadia#https://www.pu.nl/artikelen/nieuws/terraria-komt-toch-weer-wel-naar-google-stadia/#https://cdn.pu.nl/article/terraria_x6p54hi_1.png#nl#0.0#www.pu.nl#De game was kort geannuleerd, maar inmiddels is duidelijk dat Terraria toch weer wel naar Google Stadia komt.  De ontwikkelaar heeft weer toegang tot zijn Google-accoun. . . #https://www.pu.nl/artikelen/nieuws/terraria-komt-toch-weer-wel-naar-google-stadia/#re8W9VTGH
2021-03-01 12:04:02#tech#Desktop Best Buy Guide#https://tweakers.net/reviews/8742/4/desktop-best-buy-guide-maart-2021-gamesysteem-voor-1440p-144fps-gaming.html#https://tweakers.net/ext/i/2002695306.jpeg#nl#0.6369#tweakers.net#We hebben voor deze editie een barebone office-pc en twee gamingsystemen samengesteld: een op 1080p en 60fps, en een systeem voor wqhd- of 1440p-schermen. #https://tweakers.net/reviews/8742/4/desktop-best-buy-guide-maart-2021-gamesysteem-voor-1440p-144fps-gaming.html#I1K0103CO
2021-03-01 08:39:50#tech#Bitcoin koers video: Vuurwerk in de maand maart?#https://www.crypto-insiders.nl/nieuws/bitcoin/bitcoin-koers-video-vuurwerk-in-de-maand-maart/#https://www.crypto-insiders.nl/wp-content/uploads/2021/03/bitcoin_koers_video_vuurwerk_in_de_maand_maart.png#nl#0.0#www.crypto-insiders.nl#Goeiemorgen! Na een rondje langs de nieuwsberichten starten we de week natuurlijk met de grafieken! Er zat zeker muziek in de recente lows die we bij de bitcoin koers en ethereum koers zagen.  De lagere tijdframes gaven een mooi signaal van een (tijdelijke) opleving.  Bitcoin zou moeite moeten gaan krijgen met het breken van de $50. 000 of de $52. 500.  Dit zouden nu sterke punten moeten vormen die de bears met hand en tand verdedigen. De maand maart kan voor vuurwerk gaan zorgen.  De hogere tijdframes zouden de koersen namelijk nog wel een diepere dip in kunnen duwen.  Let hierbij goed op de genoemde support-zones!#https://www.crypto-insiders.nl/nieuws/bitcoin/bitcoin-koers-video-vuurwerk-in-de-maand-maart/#N73NIGOJJ
2021-07-01 00:00:00#tech#Software-update: Brave 1.20.110#https://tweakers.net/downloads/54860/brave-120110.html#https://tweakers.net/i/bsABBWTyiUXrb5sb6F-94OVFWy0=/fit-in/67x67/filters:strip_exif()/i/2001045091.png?f=fpa#nl#0.5267#tweakers.net#Brave is een webbrowser die is gebaseerd op Chromium.  Aan het roer van de onderneming achter Brave staat Brendan Eich, de bedenker van JavaScript en een van de oprichters van Mozilla. #https://tweakers.net/downloads/54860/brave-120110.html#24NAgJSfB
2021-03-01 11:30:00#tech#'Groot PS5 probleem wordt deze zomer opgelost'#https://www.xgn.nl/nieuws/groot-ps5-probleem-ps5-ssd-playstation-5#https://www.xgn.nl/images/articles/2020/202006/_970x545_crop_center-center_82_line/ps5-tamano-medidas.f1614340488.jpg#nl#-0.1531#www.xgn.nl#Sony gaat komende zomer een van de grootste PS5 problemen oplossen.  Zo meldt Bloomberg in een nieuw rapport.  Deze zomer gaat Sony namelijk de PS5 SSD-uitbreiding toelaten wat de PlayStation 5 eindelijk opslagruimte geeft. #https://www.xgn.nl/nieuws/groot-ps5-probleem-ps5-ssd-playstation-5#T85O0gbdo
2021-02-28 17:00:00#tech#"Econoom waarschuwt voor dystopia als ""Bitcoin Aristocratie"" de realiteit wordt"#https://bitcoinmagazine.nl/nieuws/econoom-waarschuwt-bitcoin-leidt-tot-nieuw-dystopia-op-aarde#https://newsifier.imgix.net/bitcoinmagazine.nl/images/2021-02/wereld-60373c3c719d1.jpg?w=1200&h=627&fit=crop#nl#-0.1027#bitcoinmagazine.nl#Niet iedereen is even enthousiast over bitcoin en met name de wat oudere economen uiten zich vaak hard en negatief over bitcoin. #https://bitcoinmagazine.nl/nieuws/econoom-waarschuwt-bitcoin-leidt-tot-nieuw-dystopia-op-aarde#FmjlrgHzB
2021-08-02 00:00:00#tech#Software-update: Ventoy 1.0.36#https://tweakers.net/downloads/54868/ventoy-1036.html#https://tweakers.net/i/0oHWK04ZA1QFIGhyKcr77t63sm0=/67x67/filters:strip_exif()/i/2003693124.png?f=fpa#nl#0.0#tweakers.net#Ventoy is een opensourceprogramma waarmee zelfstartende USB-sticks kunnen worden gemaakt.  De manier waarop het dat doet, is echter anders dan vergelijkbare tools. #https://tweakers.net/downloads/54868/ventoy-1036.html#PTsZ3mFi3
2021-02-27 18:59:00#tech#Overheid Wit-Rusland overweegt om Bitcoin (BTC) te gaan minen#https://bitcoinmagazine.nl/nieuws/ministerie-van-energie-in-wit-rusland-wil-voordelen-bitcoin-mining-onderzoeken#https://newsifier.imgix.net/bitcoinmagazine.nl/images/2021-02/bitcoin-wit-rusland-belarus-6038f7cd9c947.jpg?w=1200&h=627&fit=crop#nl#0.0#bitcoinmagazine.nl#Het ministerie van Energie van Wit-Rusland is een onderzoek gestart naar de voor- en nadelen van het minen van bitcoin. #https://bitcoinmagazine.nl/nieuws/ministerie-van-energie-in-wit-rusland-wil-voordelen-bitcoin-mining-onderzoeken#XZNBgE0gn
2021-03-01 12:04:57#tech#Desktop Best Buy Guide#https://tweakers.net/reviews/8742/desktop-best-buy-guide-maart-2021.html#https://tweakers.net/ext/i/2002695306.jpeg#nl#0.6369#tweakers.net#We hebben voor deze editie een barebone office-pc en twee gamingsystemen samengesteld: een op 1080p en 60fps, en een systeem voor wqhd- of 1440p-schermen. #https://tweakers.net/reviews/8742/desktop-best-buy-guide-maart-2021.html#zD3iUiK7H
2021-03-01 01:15:33#tech#Een kerncentrale in Groningen? 'Doe effe normaal!'#https://www.rtvnoord.nl/nieuws/793572/Een-kerncentrale-in-Groningen-Doe-effe-normaal#https://imgn.rgcdn.nl/e6efa5a42631466f8e7c87854206b4ff/opener/Kerncentrale-Foto-Bram-van-de-Biezen-ANP.jpg?v=Ua_4p63fVG22McQ53c1TVQ2#nl#0.0#www.rtvnoord.nl#De uitspraak van premier en VVD-lijstrekker Mark Rutte dat Groningen als energieprovincie in beeld is voor een kerncentrale heeft veel stof doen opwaaien.  De reacties op Twitter variëren van 'Ben je net van gas af, krijg je dat weer!' tot 'Eerst de bodem ingezakt en nu een kerncentrale in je achtertuin'. #https://www.rtvnoord.nl/nieuws/793572/Een-kerncentrale-in-Groningen-Doe-effe-normaal#x14HrS0Lr
2021-03-01 12:05:04#tech#Terraria komt toch uit voor Stadia na deblokkeren Google-account ontwikkelaar#https://tweakers.net/nieuws/178620/terraria-komt-toch-uit-voor-stadia-na-deblokkeren-google-account-ontwikkelaar.html#https://tweakers.net/i/fzuJAeeYiPWyZpG9Q5tqsVWHE9M=/67x67/filters:strip_icc():strip_exif()/i/2002570856.jpeg?f=fpa#nl#0.0#tweakers.net#Terraria komt toch naar gamestreamingdienst Google Stadia.  Die release was bijna drie weken geleden geannuleerd omdat de Google-account van een van de makers zonder opgaaf van reden geblokkeerd was. #https://tweakers.net/nieuws/178620/terraria-komt-toch-uit-voor-stadia-na-deblokkeren-google-account-ontwikkelaar.html#mpRKXkYUy
2021-03-01 00:00:00#tech#Kernenergie verdient een eerlijke kans#https://www.nporadio1.nl/standpunt/2021-03-01#https://www.nporadio1.nl/templates/perfecttemplate/images/open-graph-logo.jpg#nl#0.6597#www.nporadio1.nl#Tijdens het lijsttrekkersdebat van RTL stak het onderwerp weer de kop op: kernenergie.  Hoewel het jarenlang een taboe was, lijkt kernenergie weer. . . #https://www.nporadio1.nl/standpunt/2021-03-01#j5OwDE96l
