datetime#topic#title#url#image_url#language#score#source_domain#description#share_url#page_id
2021-02-23 00:00:00#local#Därför hamnade EU och Sverige på efterkälken i vaccinracet#https://www.aftonbladet.se/nyheter/kolumnister/a/R9OAQW/darfor-hamnade-eu-och-sverige-pa-efterkalken-i-vaccinracet#https://imgs.aftonbladet-cdn.se/v2/images/60f1b3d1-a47e-464e-b1ce-68f56b025eeb?fit=crop&h=628&q=50&w=1200&s=1f47bcc59db35d73a6b19cc917da0ca49576d0af#sv#0.0#www.aftonbladet.se#Det är inte för att USA och Storbritannien är bättre på att ge sprutor som de lyckats vaccinera fler än Sverige.  Utan tillräckligt med vaccin i frysen är det svårt att vaccinera.  Vaccinbristen beror delvis på att läkemedelsbolag som Pfizer hellre säljer till länder som inte bråkar.  Bolagens hjältegloria är inte alltid välförtjänt. #https://www.aftonbladet.se/nyheter/kolumnister/a/R9OAQW/darfor-hamnade-eu-och-sverige-pa-efterkalken-i-vaccinracet#cAWc3RIMG
2021-02-22 22:04:27#local#Mestadels nedåt på USA-börsen#https://www.nsk.se/2021/02/22/mestadels-nedat-pa-usa-borsen/#https://imengine.public.prod.skd.infomaker.io?uuid=effd8a10-548b-5d5f-9cf4-1fd34fa2f24b&function=hardcrop&type=preview&source=false&q=75&width=480&height=270 480w,https://imengine.public.prod.skd.infomaker.io?uuid=effd8a10-548b-5d5f-9cf4-1fd34fa2f24b&function=hardcrop&type=preview&source=false&q=75&width=768&height=432 768w,https://imengine.public.prod.skd.infomaker.io?uuid=effd8a10-548b-5d5f-9cf4-1fd34fa2f24b&function=hardcrop&type=preview&source=false&q=75&width=980&height=551 980w#sv#0.0#www.nsk.se#Norra Skåne är lokaltidning med huvudkontor i Hässleholm.  Det är en komplett nyhetstjänst som levererar lokala nyheter, sport samt kultur och nöje från Hässleholm, Osby, Östra Göinge, Kristianstad och övriga Skåne.  NSK erbjuder senaste nytt, inrikes, utrikes och ekonomi och lokala annonser. #https://www.nsk.se/2021/02/22/mestadels-nedat-pa-usa-borsen/#EwgcTx3IT
2021-02-23 12:37:47#local#Oatly tar kliv mot USA-notering#https://www.gp.se/ekonomi/oatly-tar-kliv-mot-usa-notering-1.41923285#http://www.gp.se/image/policy:1.33728291:1599391035/image.jpg?f=Wide%26w=1200%26%24p%24f%24w=834285a#sv#0.0#www.gp.se#Havredrycksbolaget Oatlys moderbolag Havre Global har lämnat in dokument till USA:s finansinspektion som ett led i en föreslagen börsnotering i USA, enligt ett#https://www.gp.se/ekonomi/oatly-tar-kliv-mot-usa-notering-1.41923285#CNJAX6krX
2021-02-23 05:00:00#local#Prinsessan Madeleines turbulenta tid med Chris i USA#https://www.expressen.se/noje/maddes-turbulenta-tid-med-chris-i-usa/#https://static.cdn-expressen.se/images/f1/b6/f1b601ef4f3b4a24a98a3e4d5ce14496/16x9/original.jpg#sv#0.4215#www.expressen.se#Prinsessan Madeleine hade en till synes bekymmersfri tillvaro i lyxvillan i Florida.  Men så kom bakslag efter bakslag. #https://www.expressen.se/noje/maddes-turbulenta-tid-med-chris-i-usa/#QXhQHoYx6
2021-02-22 09:04:49#world#Aktivister i Myanmar: Vi är så arga#https://www.gp.se/nyheter/v%C3%A4rlden/aktivister-i-myanmar-vi-%C3%A4r-s%C3%A5-arga-1.41849818#http://www.gp.se/image/policy:1.41858614:1613981113/image.jpg?f=Wide%26w=1200%26%24p%24f%24w=834285a#sv#-0.6418#www.gp.se#En generalstrejk är utlyst och tiotusentals demonstranter har intagit gatorna i flera städer i Myanmar.  Detta trots militärstyrets hot om att deltagare kan komma#https://www.gp.se/nyheter/v%C3%A4rlden/aktivister-i-myanmar-vi-%C3%A4r-s%C3%A5-arga-1.41849818#NINm9NALp
2021-02-22 15:37:48#world#Flera länder stoppar Boeingplan efter olycka#https://www.gp.se/nyheter/v%C3%A4rlden/flera-l%C3%A4nder-stoppar-boeingplan-efter-olycka-1.41847176#http://www.gp.se/image/policy:1.41847166:1613957703/image.jpg?f=Wide%26w=1200%26%24p%24f%24w=834285a#sv#-0.6486#www.gp.se#Två av Boeings flygplan tappade motordelar över bebyggda områden i helgen, i USA respektive Nederländerna.  Nu stoppas planet tillfälligt i Storbritannien och#https://www.gp.se/nyheter/v%C3%A4rlden/flera-l%C3%A4nder-stoppar-boeingplan-efter-olycka-1.41847176#BPKHGYNtC
2021-02-22 11:25:00#world#Man hölls fastbunden i lägenhet - sex personer döms#https://sverigesradio.se/artikel/man-holls-fastbunden-i-lagenhet-sex-personer-doms#https://static-cdn.sr.se/images/159/355afb36-ae6c-4bb4-a1e8-73f0a27c7c04.jpg#sv#-0.0258#sverigesradio.se#Sex personer i 25-års åldern döms för människorov och medhjälp till människorov. Det då en man hölls fastbunden i en lägenhet under drygt tio timmar i . . . #https://sverigesradio.se/artikel/man-holls-fastbunden-i-lagenhet-sex-personer-doms#TO9x4xoqT
2021-02-22 06:34:39#world#Morgonkollen: Nu får privata gym stängas - och fyra andra nyheter att känna till#https://svenska.yle.fi/artikel/2021/02/22/morgonkollen-nu-far-privata-gym-stangas-och-fyra-andra-nyheter-att-kanna-till#https://images.cdn.yle.fi/image/upload/f_auto,fl_progressive/q_88/w_3200/w_3200,h_1800,c_crop,x_0,y_600/w_1200/w_1200,ar_16:9/w_1320,ar_1320:675,c_pad,b_white,g_east/l_39-yle-logo-some_ywtrrc,g_west,ar_1320:675,w_1.0,fl_relative,c_crop/v1437393726/14-svyle-24001655ace30ba948e.jpg#sv#0.0#svenska.yle.fi#Vi uppdaterar dig med nattens och morgonens nyheter. #https://svenska.yle.fi/artikel/2021/02/22/morgonkollen-nu-far-privata-gym-stangas-och-fyra-andra-nyheter-att-kanna-till#U8FeZb22E
2021-02-23 00:00:00#world#Japan akutstoppar Boeing 777#https://www.aftonbladet.se/nyheter/a/WOkz6L/japan-akutstoppar-boeing-777#https://imgs.aftonbladet-cdn.se/v2/images/f7a2314b-9bf1-4c27-84aa-295d037d6c6d?fit=crop&h=620&q=50&w=1702&s=d47c94d91bb90d5ec9a51f9ca57fb405b02103ed#sv#-0.1531#www.aftonbladet.se#Japans transportmyndighet stoppar alla flygningar med planet Boeing 777-200, rapporterar den japanska public service-kanalen NHK. #https://www.aftonbladet.se/nyheter/a/WOkz6L/japan-akutstoppar-boeing-777#xhuSaVOek
2021-02-23 00:00:00#world#VÅRTECKNET: Årets första trana siktad vid Hornborgasjön#https://www.aftonbladet.se/senastenytt/a/lEOym9/varens-forsta-trana-siktad-vid-hornborgasjon#https://imgs.aftonbladet-cdn.se/v2/images/4b1a1e01-ee47-4233-b0e2-766076cced5c?fit=crop&h=383&q=50&w=680&s=812a89455cd8236c1d663d7d0f904d7fd2c7e3ba#sv#0.0#www.aftonbladet.se#Trandansen vid Hornborgarsjön är ett säkert vårtecken.  Och nu har den första fågeln synts till. #https://www.aftonbladet.se/senastenytt/a/lEOym9/varens-forsta-trana-siktad-vid-hornborgasjon#vPl7sJDOM
2021-02-22 16:14:17#world#Tveksamhet i Ryssland för det egna vaccinet#https://www.svd.se/tveksamhet-i-ryssland-for-det-egna-vaccinet#https://svd.vgc.no/v2/images/db107755-61f8-4046-b008-5a52ff1d23ef?h=630&q=80&upscale=true&w=1200&s=3315e398b883745c5c6eafff72ac1a7f3d179dd8#sv#-0.3612#www.svd.se#”Världens främsta vaccin”.  Så beskrivs Rysslands vaccin av president Vladimir Putin och Sputnik V har gjort global succé.  Men på hemmaplan låter det helt annorlunda, trots de goda resultaten som publicerades tidigare i ansedda The Lancet. #https://www.svd.se/tveksamhet-i-ryssland-for-det-egna-vaccinet#8cl5vH8My
2021-02-23 12:08:22#world#Dumleklubban – snart ett minne blott#https://live.aftonbladet.se/supernytt/news/dumleklubban-snart-ett-minne-blott.USfLjVF3T#https://gfx.aftonbladet-cdn.se/hyper-assets/f684737c60484ef64ab63a9e73a54d8b.jpg#sv#0.0#live.aftonbladet.se#Snart är sagan slut för Fazers Dumleklubba. #https://live.aftonbladet.se/supernytt/news/dumleklubban-snart-ett-minne-blott.USfLjVF3T#ANrt09gy8
2021-02-21 11:41:56#world#Hundratals instängda efter snöskred i Norge#https://www.vk.se/2021-02-21/hundratals-instangda-efter-snoskred-i-norge#https://vkmedia.imgix.net/OMrCm1NqsE8mwdVE37j9Sto56sA.jpg?auto=compress&w=1024&h=536&crop=faces,edges&fit=crop#sv#-0.5267#www.vk.se#Omkring 200 stugägare och fastboende norr om Alta i nordnorska Finnmark har isolerats efter ett snöskred.  Kommunen har tillsatt en krisstab för att evakuera de boende med båtar. #https://www.vk.se/2021-02-21/hundratals-instangda-efter-snoskred-i-norge#mU9DuJDzF
2021-02-23 00:00:00#world#Drastiskt färre inläggningar bland vaccinerade#https://www.aftonbladet.se/nyheter/a/oA7gka/drastiskt-farre-inlaggningar-bland-vaccinerade#https://imgs.aftonbladet-cdn.se/v2/images/2436218a-dc44-439a-a305-322993c719cc?fit=crop&h=1220&q=50&w=1900&s=857dcd96a3ccdc589b7f0567a37c0b747f7f7ab3#sv#0.0#www.aftonbladet.se#Dramatiska minskningar i antalet sjukhusinläggningar.  Det konstateras bland covidvaccinerade i Skottland i Storbritannien, fyra veckor efter att en femtedel av befolkningen fått sin första injektion. #https://www.aftonbladet.se/nyheter/a/oA7gka/drastiskt-farre-inlaggningar-bland-vaccinerade#3pKOd5PMx
